0,9895714144969546; 6,14631197672298e-15
1,116928350099456; 7,338270826848284e-15
1,2606760067842802; 9,042670217830152e-15
1,4229238553574548; 1,1683834097125249e-14
1,6060528535876069; 1,4893351274618693e-14
1,8127503863296455; 1,8899004926009375e-14
2,0460497024103894; 2,3820157275981804e-14
2,30937442700529; 3,070810668335897e-14
2,606588802717313; 3,9498552815633864e-14
2,942054396636701; 5,231820984912925e-14
3,3206941055474393; 7,072077704327232e-14
3,7480643985452393; 9,559631952291373e-14
4,1841320599936465; 1,2533986277157878e-13
4,641588833612776; 1,6323954635452577e-13
5,2396013530026435; 2,209472506953715e-13
6,0761114466505415; 3,1771241262249533e-13
7,536903980898536; 6,186552724748657e-13
8,978760230238882; 1,0672031675500783e-12
10,412232560483044; 2,4950225802645032e-12
11,753722651306354; 5,834514474116827e-12
12,57231357936211; 1,2088439657168394e-11
13,630221830031331; 3,3932078299521825e-11
